A4IH4CO046EV3,1.00
A1L2N1X8U8Z3W7,0.00
A1V7SD89P2M326,1.00
A27ZE20JZ3VDUP,0.00
A2HJDLSU95MH8Q,0.10
AG3ISFZMFGDQ9,0.00
A11BSFO4LMHPXQ,1.00
A38VMTKS30TQZB,1.00
A1HVZ5EL3NQTIR,1.00
A20SXG1DHDIDI7,0.10
A3SCEKR5XEWDRU,1.00
A2U5DWGXEAIWYE,0.10
A198MSVO1VTAT5,0.10
A3A8P4UR9A0DWQ,1.00
A12XVSIL669PVI,1.00
A25APDIPK95OHG,0.00
A2KBLMIKDBHIJJ,0.10
AZL871S7SZCNS,0.10
A27O2IILV3S5YS,0.00
A1SOQ9Q35SASE4,0.00
A171UXH8M8F6HS,0.00
AJM4334V07JDQ,1.00
ASVRLMDNQBUD9,1.00
A1FUR4UJ0S46W6,1.00
A2H6MIVLLVQZBL,0.00
A8SL4KNT7MYQZ,0.00
A2AJ5QFNC9KF43,0.00
A29VL3MZE7YPBZ,0.00
A2A6FH0F7LD9ND,0.00
ARLGZWN6W91WD,0.00
A2ZJAEL03VTZ8,0.00
A2JP8W265WCC35,0.10
A3IGG3RX4HXUV9,0.00
A3QUGJF2AN8TF2,0.00
A3DYPDGX5U3OJZ,0.00
AOTIV8H84F69E,0.00
AAYC278SKA5IG,0.00
A748N8WFG2HR4,1.00
A2QBFXY9UQMJTT,1.00
A2TD4A59NSRLBF,1.00
AL2J5M8WQIKMI,1.00
A3NN2AK1DFDNDU,0.00
AN9MVFWRCF2OP,0.10
AKE8LLNPMBEHG,1.00
AOSO1D81K0ET0,0.00
A2W8TJXW68442D,0.00
A3DUL880Y08G95,0.10
A9MJVJAMLCDMV,1.00
A1NDMFN9A5G25G,0.10
AQAXDL1INQC9Q,0.00
