A2NJ6AR78O07FD,1.00
A1GRPIBHW72HDU,0.90
AR1IWBDA7MC86,1.00
A3RR85PK3AV9TU,1.00
A289D98Z4GAZ28,0.00
AHDLZTX3R0OS2,0.90
A272X64FOZFYLB,2.00
A3HZFB2JLF3JMY,0.00
A1MN2PWAV10VAB,0.00
A4YG74WC1EK5V,0.90
A6MWJK1YEY5L2,1.00
AETIZKQNUSBLB,1.00
A1ZN6V0PU8VVAH,0.90
A22ABLVEI5EGPL,0.90
A3LPHYONE222OY,1.00
ABMX8XUNPR3LP,0.00
A2EHH2ZFIRF1BF,0.90
ACXP8KHFX06KR,1.00
A29A4MRA7I3ZMJ,1.00
A1U5BE8XJRXKW3,1.00
A33QXQVY6GU1FI,1.00
A23437BMZ5T1FH,0.00
A2WHC086WNUQNB,0.00
A1GXFMAC759VRM,1.00
A1DMXEJGJY02E1,1.00
AB66CTVQ90RCV,1.00
A3AEYHICO97IDU,1.00
A3N0QZ9ZKUCTCQ,0.30
A2VRDE2FHCBMF8,0.00
A2FFGTL0FBW7OQ,0.90
A2SVNXNMD7E7EH,0.90
A17TKHT8FEVH0R,0.00
ABL3H3O3BI8ZD,0.90
A2NGMLBFZ3YQP5,0.00
AKZ8SFOAI4RZN,1.00
A89R5XGMHOTJE,1.00
A3C0NQ2IP5FTZQ,0.00
A2JCHN90PRUWDH,1.00
A1ING769NXJIHR,1.00
A2RCYLKY072XXO,0.90
A26NGLGGFTATVN,0.90
A18G2CLYSTENK,0.90
AK3H5QRAROFGP,1.00
A1UEX245I12ZH7,0.00
A1JO6AY55FG7QU,0.00
A196XR61DIW5GU,0.00
A1SX8IVV82M0LW,1.00
A3CUQS1UJ49MZB,1.00
A219Y0MX694TM2,1.00
A1VZSFHTU51JP0,0.90
